"Date","Time","Open","High","Low","Close","Vol","OI"
08/23/2016,22:00,108.59,109.32,108.53,108.85,21257669,0
08/24/2016,22:00,108.57,108.75,107.68,108.03,23675081,0
08/25/2016,22:00,107.39,107.88,106.68,107.57,25086248,0
08/26/2016,22:00,107.41,107.95,106.31,106.94,27766291,0
08/29/2016,22:00,106.62,107.44,106.29,106.82,24970300,0
08/30/2016,22:00,105.80,106.50,105.50,106.00,24863945,0
08/31/2016,22:00,105.66,106.57,105.64,106.10,29662406,0
09/01/2016,22:00,106.14,106.80,105.62,106.73,26701523,0
09/02/2016,22:00,107.70,108.00,106.82,107.73,26802450,0
09/06/2016,22:00,107.90,108.30,107.51,107.70,26880391,0
09/07/2016,22:00,107.83,108.76,107.07,108.36,42364328,0
09/08/2016,22:00,107.25,107.27,105.24,105.52,53002026,0
09/09/2016,22:00,104.64,105.72,103.13,103.13,46556984,0
09/12/2016,22:00,102.65,105.72,102.53,105.44,45292770,0
09/13/2016,22:00,107.51,108.79,107.24,107.95,62176190,0
09/14/2016,22:00,108.73,113.03,108.60,111.77,112340318,0
09/15/2016,22:00,113.86,115.73,113.49,115.57,90613177,0
09/16/2016,22:00,115.12,116.13,114.04,114.92,79886911,0
09/19/2016,22:00,115.19,116.18,113.25,113.58,47023046,0
09/20/2016,22:00,113.05,114.12,112.51,113.57,34514269,0
09/21/2016,22:00,113.85,113.99,112.44,113.55,36003185,0
09/22/2016,22:00,114.35,114.94,114.00,114.62,31073984,0
09/23/2016,22:00,114.42,114.79,111.55,112.71,52481151,0
09/26/2016,22:00,111.64,113.39,111.55,112.88,29869442,0
09/27/2016,22:00,113.00,113.18,112.34,113.09,24607412,0
09/28/2016,22:00,113.69,114.64,113.43,113.95,29641085,0
09/29/2016,22:00,113.16,113.80,111.80,112.18,35886990,0
09/30/2016,22:00,112.46,113.37,111.80,113.05,36379106,0
10/03/2016,22:00,112.71,113.05,112.28,112.52,21701760,0
10/04/2016,22:00,113.06,114.31,112.63,113.00,29736835,0
10/05/2016,22:00,113.40,113.66,112.69,113.05,21453089,0
10/06/2016,22:00,113.70,114.34,113.13,113.89,28779313,0
10/07/2016,22:00,114.31,114.56,113.51,114.06,24358443,0
10/10/2016,22:00,115.02,116.75,114.72,116.05,36235956,0
10/11/2016,22:00,117.70,118.69,116.20,116.30,64041043,0
10/12/2016,22:00,117.35,117.98,116.75,117.34,37586787,0
10/13/2016,22:00,116.79,117.44,115.72,116.98,35192406,0
10/14/2016,22:00,117.88,118.17,117.13,117.63,35652191,0
10/17/2016,22:00,117.33,117.84,116.78,117.55,23624896,0
10/18/2016,22:00,118.01,118.21,117.45,117.47,24553478,0
10/19/2016,22:00,117.25,117.76,116.91,117.12,20034594,0
10/20/2016,22:00,116.86,117.38,116.33,117.06,24125801,0
10/21/2016,22:00,116.81,116.91,116.28,116.60,23192665,0
10/24/2016,22:00,117.10,117.74,117.00,117.65,23538673,0
10/25/2016,22:00,117.95,118.36,117.31,118.25,48128970,0
10/26/2016,22:00,114.31,115.70,113.31,115.59,66134219,0
10/27/2016,22:00,115.39,115.86,114.10,114.48,34562045,0
10/28/2016,22:00,113.87,115.21,113.45,113.72,37861662,0
10/31/2016,22:00,113.65,114.23,113.20,113.54,26419398,0
11/01/2016,22:00,113.46,113.77,110.53,111.49,43825812,0
11/02/2016,22:00,111.40,112.35,111.23,111.59,28331709,0
11/03/2016,22:00,110.98,111.46,109.55,109.83,26932602,0
11/04/2016,22:00,108.53,110.25,108.11,108.84,30836997,0
11/07/2016,22:00,110.08,110.51,109.46,110.41,32560000,0
11/08/2016,22:00,110.31,111.72,109.70,111.06,24254179,0
11/09/2016,22:00,109.88,111.32,108.05,110.88,59176361,0
11/10/2016,22:00,111.09,111.09,105.83,107.79,57134541,0
11/11/2016,22:00,107.12,108.87,106.55,108.43,34143898,0
11/14/2016,22:00,107.71,107.81,104.08,105.71,51175504,0
11/15/2016,22:00,106.57,107.68,106.16,107.11,32264510,0
11/16/2016,22:00,106.85,110.23,106.60,109.99,58840522,0
11/17/2016,22:00,109.81,110.35,108.83,109.95,27632003,0
11/18/2016,22:00,109.72,110.54,109.66,110.06,28428917,0
11/21/2016,22:00,110.12,111.99,110.01,111.73,29264571,0
11/22/2016,22:00,111.95,112.42,111.40,111.80,25965534,0
11/23/2016,22:00,111.36,111.51,110.33,111.23,27426394,0
11/25/2016,22:00,111.13,111.87,110.95,111.79,11475922,0
11/28/2016,22:00,111.43,112.46,111.39,111.57,27193983,0
11/29/2016,22:00,110.78,112.03,110.07,111.46,28528750,0
11/30/2016,22:00,111.60,112.20,110.27,110.52,36162258,0
12/01/2016,22:00,110.36,110.94,109.03,109.49,37086862,0
12/02/2016,22:00,109.20,110.09,108.85,109.90,26527997,0
12/05/2016,22:00,110.00,110.03,108.25,109.11,34324540,0
12/06/2016,22:00,109.50,110.36,109.19,109.95,26195462,0
12/07/2016,22:00,109.26,111.19,109.16,111.03,29998719,0
12/08/2016,22:00,110.86,112.43,110.60,112.12,27068316,0
12/09/2016,22:00,112.31,114.70,112.31,113.95,34402627,0
12/12/2016,22:00,113.29,113.33,112.49,113.30,26374377,0
12/13/2016,22:00,113.84,115.92,113.75,115.19,43733811,0
12/14/2016,22:00,115.04,116.20,114.98,115.19,34031834,0
12/15/2016,22:00,115.38,116.73,115.23,115.82,46524544,0
12/16/2016,22:00,116.47,116.50,115.64,115.97,44351134,0
12/19/2016,22:00,115.80,117.38,115.75,116.64,27779423,0
12/20/2016,22:00,116.74,117.50,116.68,116.95,21424965,0
12/21/2016,22:00,116.80,117.40,116.78,117.06,23783165,0
12/22/2016,22:00,116.35,116.51,115.64,116.29,26085854,0
12/23/2016,22:00,115.80,116.52,115.59,116.52,14249484,0
12/27/2016,22:00,116.52,117.80,116.49,117.26,18296855,0
12/28/2016,22:00,117.52,118.02,116.20,116.76,20905892,0
12/29/2016,22:00,116.45,117.11,116.40,116.73,15039519,0
12/30/2016,22:00,116.65,117.20,115.43,115.82,30586265,0
