"Date","Time","Open","High","Low","Close","Vol","OI"
08/02/2013,22:00,451.72,453.50,450.41,453.29,3435530,0
08/05/2013,22:00,452.70,452.76,449.60,452.50,2619842,0
08/06/2013,22:00,452.35,454.85,447.86,448.29,3012950,0
08/07/2013,22:00,447.52,449.23,444.55,445.33,2760764,0
08/08/2013,22:00,447.74,447.92,442.65,446.33,2976090,0
08/09/2013,22:00,445.28,447.76,445.00,445.20,2647522,0
08/12/2013,22:00,443.45,443.50,440.83,442.76,2754708,0
08/13/2013,22:00,443.42,444.25,438.10,440.63,2840924,0
08/14/2013,22:00,439.18,440.11,433.58,434.90,4166458,0
08/15/2013,22:00,432.22,432.46,429.00,429.83,3741624,0
08/16/2013,22:00,430.64,431.22,428.27,428.45,3350774,0
08/19/2013,22:00,428.86,436.00,428.73,432.83,3622850,0
08/20/2013,22:00,434.17,436.05,431.77,432.71,2472518,0
08/21/2013,22:00,435.33,438.45,433.25,434.67,3523192,0
08/22/2013,22:00,436.35,437.38,435.13,436.86,1740982,0
08/23/2013,22:00,438.92,439.00,434.88,435.11,2154186,0
08/26/2013,22:00,435.00,437.45,433.02,433.20,2112368,0
08/27/2013,22:00,429.81,431.86,423.95,425.08,3468062,0
08/28/2013,22:00,425.13,427.70,423.89,424.27,2660648,0
08/29/2013,22:00,424.54,430.19,424.30,427.71,2956988,0
08/30/2013,22:00,427.88,429.02,422.78,423.45,3723108,0
09/03/2013,22:00,427.18,433.10,426.98,430.19,4095472,0
09/04/2013,22:00,430.17,436.75,427.58,435.82,4083280,0
09/05/2013,22:00,436.75,439.94,435.80,439.78,2585202,0
09/06/2013,22:00,441.22,441.89,436.87,439.79,3123510,0
09/09/2013,22:00,441.86,444.88,441.21,444.03,2470128,0
09/10/2013,22:00,445.01,446.00,442.00,444.33,2575672,0
09/11/2013,22:00,444.27,448.48,443.04,448.10,3221354,0
09/12/2013,22:00,448.70,448.95,445.01,446.53,2190930,0
09/13/2013,22:00,447.25,447.84,442.42,444.53,2653772,0
09/16/2013,22:00,448.10,448.50,442.43,443.88,2682622,0
09/17/2013,22:00,443.70,444.20,440.50,443.05,2520514,0
09/18/2013,22:00,443.17,451.98,441.54,451.66,3874532,0
09/19/2013,22:00,452.99,452.99,447.70,449.20,3196402,0
09/20/2013,22:00,449.20,452.07,447.81,451.55,8696698,0
09/23/2013,22:00,448.08,450.80,442.60,443.25,3556756,0
09/24/2013,22:00,443.25,445.05,440.70,443.42,2973566,0
09/25/2013,22:00,443.27,443.27,437.80,438.61,3308226,0
09/26/2013,22:00,439.15,441.38,437.50,439.08,2520614,0
09/27/2013,22:00,437.41,438.76,435.65,438.20,2517644,0
09/30/2013,22:00,434.54,440.42,434.15,437.95,3447526,0
10/01/2013,22:00,440.13,443.83,440.02,443.50,3370416,0
10/02/2013,22:00,441.36,444.68,438.91,443.99,2992668,0
10/03/2013,22:00,444.00,447.05,436.05,438.05,4238424,0
10/04/2013,22:00,437.50,438.75,435.00,436.17,2716908,0
10/07/2013,22:00,433.73,436.99,432.05,432.87,2588034,0
10/08/2013,22:00,432.66,432.99,425.82,426.83,3890836,0
10/09/2013,22:00,428.14,431.33,421.49,427.93,5306236,0
10/10/2013,22:00,431.92,434.42,430.11,434.12,4517862,0
10/11/2013,22:00,433.02,436.74,432.65,435.99,2817824,0
10/14/2013,22:00,433.33,438.13,432.70,438.05,2487346,0
10/15/2013,22:00,437.88,442.82,437.00,441.01,3189554,0
10/16/2013,22:00,442.93,449.17,442.01,449.01,4023572,0
10/17/2013,22:00,446.49,448.45,442.86,444.40,8513244,0
10/18/2013,22:00,488.29,507.73,487.00,505.70,23168516,0
10/21/2013,22:00,505.73,509.50,499.77,501.65,7266332,0
10/22/2013,22:00,502.50,506.50,497.90,503.50,4422958,0
10/23/2013,22:00,500.50,517.37,500.32,515.70,5335172,0
10/24/2013,22:00,515.93,520.28,512.40,512.78,4186308,0
10/25/2013,22:00,514.41,514.41,505.37,507.60,4061676,0
10/28/2013,22:00,507.60,511.71,506.49,507.50,2332800,0
10/29/2013,22:00,509.55,518.47,506.75,518.12,3216592,0
10/30/2013,22:00,518.72,518.76,513.00,515.21,2654200,0
10/31/2013,22:00,514.47,520.76,511.98,515.29,3280070,0
11/01/2013,22:00,515.90,518.00,512.55,513.52,2567876,0
11/04/2013,22:00,515.75,516.18,511.02,513.05,2278370,0
11/05/2013,22:00,510.17,515.83,508.71,510.76,2362976,0
11/06/2013,22:00,512.80,513.50,507.68,511.38,1829248,0
11/07/2013,22:00,511.30,511.96,503.82,503.98,3360142,0
11/08/2013,22:00,504.38,509.25,504.25,508.02,2589016,0
11/11/2013,22:00,504.76,507.96,504.00,505.30,2225556,0
11/12/2013,22:00,503.85,508.78,502.50,505.89,2437920,0
11/13/2013,22:00,503.38,516.42,503.25,516.23,3168008,0
11/14/2013,22:00,516.96,519.88,515.17,517.61,2336938,0
11/15/2013,22:00,517.43,519.00,515.16,516.78,2555544,0
11/18/2013,22:00,517.88,524.37,514.62,515.78,3520498,0
11/19/2013,22:00,515.86,517.38,511.52,512.60,2263238,0
11/20/2013,22:00,514.97,516.68,510.18,511.15,1931070,0
11/21/2013,22:00,513.50,519.16,513.00,517.03,2184994,0
11/22/2013,22:00,516.71,518.09,514.61,515.95,2508620,0
11/25/2013,22:00,518.58,526.59,517.51,522.97,3226018,0
11/26/2013,22:00,524.30,530.75,521.47,529.21,4574364,0
11/27/2013,22:00,531.02,534.00,530.00,531.55,2247118,0
11/29/2013,22:00,531.08,533.31,529.72,529.79,1996406,0
12/02/2013,22:00,531.76,533.17,525.38,527.24,2750468,0
12/03/2013,22:00,525.47,531.72,524.51,526.63,3356108,0
12/04/2013,22:00,525.68,531.99,525.00,529.09,2384278,0
12/05/2013,22:00,528.60,529.83,525.54,528.67,2269838,0
12/06/2013,22:00,534.90,535.00,530.04,534.93,2862470,0
12/09/2013,22:00,535.49,541.16,534.01,539.07,2968206,0
12/10/2013,22:00,538.08,546.16,537.83,542.33,3712224,0
12/11/2013,22:00,543.70,545.66,537.59,538.65,3423670,0
12/12/2013,22:00,539.78,541.47,534.50,534.98,3192996,0
12/13/2013,22:00,537.70,538.15,528.94,530.40,4329518,0
12/16/2013,22:00,532.00,537.34,531.01,536.49,3212350,0
12/17/2013,22:00,536.41,540.38,534.19,534.93,3079834,0
12/18/2013,22:00,535.92,542.47,529.52,542.38,4425092,0
12/19/2013,22:00,540.57,545.99,539.54,543.11,3332012,0
12/20/2013,22:00,544.15,550.59,544.00,550.31,6534834,0
12/23/2013,22:00,553.92,557.90,552.56,557.55,3446860,0
12/24/2013,22:00,557.48,557.62,554.05,555.92,1458132,0
12/26/2013,22:00,557.01,559.50,554.34,558.73,2677014,0
12/27/2013,22:00,560.00,560.14,556.47,559.20,3140280,0
12/30/2013,22:00,560.17,560.25,554.51,554.73,2473418,0
12/31/2013,22:00,556.12,560.50,553.13,560.35,2716600,0
01/02/2014,22:00,557.73,558.88,554.13,556.56,3645438,0
01/03/2014,22:00,557.50,558.47,552.47,552.50,3338458,0
01/06/2014,22:00,556.51,559.43,553.22,558.66,3541564,0
01/07/2014,22:00,562.50,569.84,560.58,569.43,5107998,0
01/08/2014,22:00,573.00,573.66,566.65,570.61,4486888,0
01/09/2014,22:00,571.72,572.11,562.78,565.12,4171130,0
01/10/2014,22:00,569.54,569.54,561.13,565.09,4291120,0
01/13/2014,22:00,563.23,573.45,558.59,561.49,4851230,0
01/14/2014,22:00,568.97,575.50,564.04,574.70,4969028,0
01/15/2014,22:00,576.49,577.50,571.90,574.31,3902024,0
01/16/2014,22:00,574.55,578.96,574.00,578.11,3371398,0
01/17/2014,22:00,578.29,580.32,572.10,575.27,5532280,0
01/21/2014,22:00,580.35,582.00,575.65,581.85,3962198,0
01/22/2014,22:00,583.30,583.95,579.43,582.51,3147692,0
01/23/2014,22:00,579.67,581.24,577.18,580.05,3903286,0
01/24/2014,22:00,575.79,576.77,561.50,561.91,7852694,0
01/27/2014,22:00,563.05,563.25,541.14,550.61,8725956,0
01/28/2014,22:00,555.16,562.87,554.97,561.51,4435446,0
01/29/2014,22:00,559.56,560.88,549.71,553.46,4823282,0
01/30/2014,22:00,572.49,576.24,563.63,567.70,10282214,0
01/31/2014,22:00,585.78,593.27,575.57,590.48,11139588,0
02/03/2014,22:00,589.60,590.86,566.00,566.72,9151204,0
02/04/2014,22:00,568.99,577.50,568.51,569.08,5631474,0
02/05/2014,22:00,571.69,575.39,564.01,571.60,4801238,0
02/06/2014,22:00,575.57,580.08,573.78,579.98,3896508,0
02/07/2014,22:00,583.82,588.95,580.28,588.72,5374616,0
02/10/2014,22:00,585.90,591.20,584.51,586.47,3891278,0
02/11/2014,22:00,590.01,595.93,586.10,595.09,4105626,0
02/12/2014,22:00,594.50,595.00,590.69,593.34,3451346,0
02/13/2014,22:00,590.86,599.95,589.83,599.95,3673842,0
02/14/2014,22:00,597.80,602.20,596.40,601.40,4388660,0
02/18/2014,22:00,600.71,606.43,600.00,605.44,4221460,0
02/19/2014,22:00,602.65,604.61,598.75,601.17,4211394,0
02/20/2014,22:00,601.57,603.44,600.11,602.05,3403788,0
02/21/2014,22:00,603.91,604.93,601.42,601.90,3726310,0
02/24/2014,22:00,602.68,610.08,602.55,606.26,3350922,0
02/25/2014,22:00,607.54,612.25,605.21,610.00,2888360,0
02/26/2014,22:00,612.12,614.44,606.88,610.09,3967608,0
02/27/2014,22:00,609.20,612.12,608.51,609.60,2521588,0
02/28/2014,22:00,610.17,612.09,603.11,607.83,4629192,0
03/03/2014,22:00,603.99,603.99,596.07,601.34,4217440,0
03/04/2014,22:00,607.50,608.00,604.75,607.46,2942062,0
03/05/2014,22:00,607.05,611.54,605.70,609.13,2472380,0
03/06/2014,22:00,611.14,613.07,609.30,609.80,2539182,0
03/07/2014,22:00,613.40,613.49,605.72,607.40,3031020,0
03/10/2014,22:00,607.84,608.82,602.05,605.78,2430886,0
03/11/2014,22:00,606.89,607.16,598.32,599.99,3430846,0
03/12/2014,22:00,598.20,603.92,592.09,603.65,3933854,0
