"Date","Time","Open","High","Low","Close","Vol","OI"
06/09/2008,22:00,284.03,285.00,272.70,278.93,10577006,0
06/10/2008,22:00,274.78,279.41,273.39,277.08,7316520,0
06/11/2008,22:00,278.12,278.67,272.23,272.60,7626292,0
06/12/2008,22:00,274.38,279.00,273.44,276.48,10993554,0
06/13/2008,22:00,280.74,287.85,280.67,285.76,12369846,0
06/16/2008,22:00,283.25,289.55,283.25,286.40,7088132,0
06/17/2008,22:00,288.17,289.04,284.19,284.73,6927076,0
06/18/2008,22:00,282.26,284.49,279.58,281.19,6778422,0
06/19/2008,22:00,277.67,281.89,275.40,280.10,11366810,0
06/20/2008,22:00,278.19,278.49,272.26,273.21,11968594,0
06/23/2008,22:00,272.68,276.58,271.01,272.61,7274060,0
06/24/2008,22:00,272.57,275.60,267.55,271.15,9345180,0
06/25/2008,22:00,272.48,277.48,271.83,276.11,4736846,0
06/26/2008,22:00,272.05,272.46,264.13,264.41,11321742,0
06/27/2008,22:00,263.84,265.00,257.55,264.04,10895450,0
06/30/2008,22:00,266.23,269.00,261.53,263.21,7531476,0
07/01/2008,22:00,259.79,268.36,258.50,267.36,9922372,0
07/02/2008,22:00,268.26,270.19,263.03,263.52,8451170,0
07/03/2008,22:00,265.44,269.61,263.75,268.50,4801372,0
07/07/2008,22:00,271.15,274.50,267.80,271.95,8520168,0
07/08/2008,22:00,272.99,277.60,270.00,277.27,9866656,0
07/09/2008,22:00,275.38,277.84,270.36,270.77,8308178,0
07/10/2008,22:00,272.14,274.75,265.36,270.29,8664328,0
07/11/2008,22:00,268.25,269.75,259.71,266.90,9963674,0
07/14/2008,22:00,269.50,270.03,257.73,260.81,8850110,0
07/15/2008,22:00,258.14,263.75,250.55,258.05,12143910,0
07/16/2008,22:00,258.05,268.25,255.30,267.80,9489390,0
07/17/2008,22:00,267.08,268.52,262.25,266.72,17598452,0
07/18/2008,22:00,249.18,249.49,239.10,240.66,22599246,0
07/21/2008,22:00,240.44,242.04,232.85,234.40,11822284,0
07/22/2008,22:00,233.36,240.13,232.80,238.55,9389658,0
07/23/2008,22:00,240.80,248.62,239.05,244.61,9797538,0
07/24/2008,22:00,248.35,248.43,237.81,237.81,7088258,0
07/25/2008,22:00,243.24,246.57,240.75,245.99,6369234,0
07/28/2008,22:00,246.04,246.04,237.57,238.56,6328426,0
07/29/2008,22:00,239.65,243.63,239.00,241.55,5606712,0
07/30/2008,22:00,242.75,243.01,236.40,241.35,6984152,0
07/31/2008,22:00,237.28,240.45,235.72,236.88,5730072,0
08/01/2008,22:00,236.26,236.61,231.25,233.93,6017164,0
08/04/2008,22:00,234.06,236.51,230.95,231.50,4973912,0
08/05/2008,22:00,233.79,240.04,233.16,239.93,7169242,0
08/06/2008,22:00,239.18,244.88,236.26,243.17,6751760,0
08/07/2008,22:00,241.00,242.00,238.21,239.56,5547452,0
08/08/2008,22:00,239.99,247.88,237.85,247.51,7478924,0
08/11/2008,22:00,246.24,254.44,245.89,250.42,8482734,0
08/12/2008,22:00,251.00,253.07,249.00,251.30,5511536,0
08/13/2008,22:00,250.80,251.77,246.94,250.01,7252098,0
08/14/2008,22:00,248.85,253.80,248.15,252.74,5837880,0
08/15/2008,22:00,253.49,255.33,252.75,255.07,7091228,0
08/18/2008,22:00,254.92,255.00,247.76,249.15,6672642,0
08/19/2008,22:00,245.26,249.14,243.32,245.25,6093338,0
